BusinessTypeID,FHRSID,BusinessType,Hygiene,Latitude,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityName,Longitude,RatingValue
7844,1049681,Takeaway/sandwich shop,0.0,51.467186,2018/00175/COMB,513,Hammersmith and Fulham,-0.19027,5
7844,914166,Takeaway/sandwich shop,0.0,51.479901,2002/03596/COMB,513,Hammersmith and Fulham,-0.198393,5
1,546152,Restaurant/Cafe/Canteen,5.0,51.50132,2012/00183/COMB,513,Hammersmith and Fulham,-0.231422,4
7844,1849298,Takeaway/sandwich shop,5.0,51.474485,2025/00262/COMB,513,Hammersmith and Fulham,-0.186597,5
7844,345118,Takeaway/sandwich shop,5.0,51.493815,01913/0003/3/001,513,Hammersmith and Fulham,-0.22634,5
7841,1768970,Other catering premises,5.0,51.4807602,2024/00349/FOOD,513,Hammersmith and Fulham,-0.1887892,5
7842,691506,Hotel/bed & breakfast/guest house,5.0,51.50453,2014/00070/COMB,513,Hammersmith and Fulham,-0.224843,5
7842,345983,Hotel/bed & breakfast/guest house,0.0,51.474468,2003/00930/COMB,513,Hammersmith and Fulham,-0.183747,5
4613,990018,Retailers - other,0.0,51.49334335,2017/00201/COMB,513,Hammersmith and Fulham,-0.240878999,5
1,1625571,Restaurant/Cafe/Canteen,5.0,51.4934177,2023/00189/COMB,513,Hammersmith and Fulham,-0.2279614,5
1,531126,Restaurant/Cafe/Canteen,5.0,51.470479,2010/00052/COMB,513,Hammersmith and Fulham,-0.21564,5
1,1280958,Restaurant/Cafe/Canteen,10.0,51.49318695,2020/00346/COMB,513,Hammersmith and Fulham,-0.235827997,3
4613,344943,Retailers - other,5.0,51.515523,01541/0192/3/000,513,Hammersmith and Fulham,-0.246669,5
7843,344969,Pub/bar/nightclub,10.0,51.490422,01738/0048/1/000,513,Hammersmith and Fulham,-0.223763,3
7843,345321,Pub/bar/nightclub,5.0,51.472577,02508/0235/1/000,513,Hammersmith and Fulham,-0.199935,5
7844,1776593,Takeaway/sandwich shop,5.0,51.484918,2024/00374/COMB,513,Hammersmith and Fulham,-0.201912,5
1,1631659,Restaurant/Cafe/Canteen,0.0,51.492224,2023/00220/COMB,513,Hammersmith and Fulham,-0.2245504,5
7844,345365,Takeaway/sandwich shop,0.0,51.486814,02526/0194/1/000,513,Hammersmith and Fulham,-0.203566,5
1,345350,Restaurant/Cafe/Canteen,10.0,51.489765,02526/0100/1/000,513,Hammersmith and Fulham,-0.206575,3
1,1230712,Restaurant/Cafe/Canteen,,51.473464,2020/00086/COMB,513,Hammersmith and Fulham,-0.196775,5
1,345180,Restaurant/Cafe/Canteen,5.0,51.492536,02214/0169/1/000,513,Hammersmith and Fulham,-0.233318,5
4613,346578,Retailers - other,5.0,51.512242,2012/00028/COMB,513,Hammersmith and Fulham,-0.224644,4
1,1756244,Restaurant/Cafe/Canteen,0.0,51.5120455,2024/00291/COMB,513,Hammersmith and Fulham,-0.2287046,5
1,1290623,Restaurant/Cafe/Canteen,5.0,51.4857364,2020/00472/COMB,513,Hammersmith and Fulham,-0.2024483,5
1,770650,Restaurant/Cafe/Canteen,5.0,51.49346,2007/00220/COMB,513,Hammersmith and Fulham,-0.218329,5
4613,1358443,Retailers - other,0.0,51.4828872,2021/00268/COMB,513,Hammersmith and Fulham,-0.2001983,5
7843,344963,Pub/bar/nightclub,10.0,51.468066,01737/0089/1/000,513,Hammersmith and Fulham,-0.210104,4
1,344946,Restaurant/Cafe/Canteen,15.0,51.479272,01613/0010/1/000,513,Hammersmith and Fulham,-0.196114,2
1,1743688,Restaurant/Cafe/Canteen,5.0,51.50721359,2024/00235/FOOD,513,Hammersmith and Fulham,-0.223253995,5
1,1410999,Restaurant/Cafe/Canteen,5.0,51.50208664,2021/00555/COMB,513,Hammersmith and Fulham,-0.227415994,5
7843,1703631,Pub/bar/nightclub,,51.48369598,2024/00077/COMB,513,Hammersmith and Fulham,-0.207778007,5
7843,345227,Pub/bar/nightclub,0.0,51.478098,02219/0614/1/000,513,Hammersmith and Fulham,-0.189939,5
7841,1374369,Other catering premises,5.0,51.499269,2021/00346/COMB,513,Hammersmith and Fulham,-0.222468,5
1,1840621,Restaurant/Cafe/Canteen,5.0,51.512103,2025/00218/COMB,513,Hammersmith and Fulham,-0.226725,5
4613,345662,Retailers - other,10.0,51.472343,2002/00059/COMB,513,Hammersmith and Fulham,-0.202824,3
1,1806351,Restaurant/Cafe/Canteen,5.0,51.50557709,2025/00101/COMB,513,Hammersmith and Fulham,-0.227612004,4
1,1153298,Restaurant/Cafe/Canteen,5.0,51.5103496,2019/00172/COMB,513,Hammersmith and Fulham,-0.2262368,5
1,345602,Restaurant/Cafe/Canteen,5.0,51.506574,03303/0314/1/000,513,Hammersmith and Fulham,-0.231579,4
7841,1656064,Other catering premises,0.0,51.5176315,2023/00316/FOOD,513,Hammersmith and Fulham,-0.2404155,5
1,345363,Restaurant/Cafe/Canteen,0.0,51.486814,02526/0188/1/000,513,Hammersmith and Fulham,-0.203566,5
1,1097896,Restaurant/Cafe/Canteen,5.0,51.49517,2019/00022/COMB,513,Hammersmith and Fulham,-0.210785,4
1,346131,Restaurant/Cafe/Canteen,5.0,51.503773,2006/00203/COMB,513,Hammersmith and Fulham,-0.218806,5
1,1545549,Restaurant/Cafe/Canteen,5.0,51.487357,2022/00216/COMB,513,Hammersmith and Fulham,-0.199698,5
1,1585033,Restaurant/Cafe/Canteen,0.0,51.4946305,2023/00015/COMB,513,Hammersmith and Fulham,-0.2243128,5
7843,804700,Pub/bar/nightclub,0.0,51.490702,2012/00228/FOOD,513,Hammersmith and Fulham,-0.224458,5
7842,345171,Hotel/bed & breakfast/guest house,0.0,51.492834,02214/0124/1/000,513,Hammersmith and Fulham,-0.232831,5
1,1374357,Restaurant/Cafe/Canteen,5.0,51.484198,2021/00329/COMB,513,Hammersmith and Fulham,-0.21954,4
7841,1659525,Other catering premises,5.0,51.4931931,2023/00337/COMB,513,Hammersmith and Fulham,-0.2226256,5
4613,345266,Retailers - other,0.0,51.49764,02406/0008/1/000,513,Hammersmith and Fulham,-0.212346,5
1,346032,Restaurant/Cafe/Canteen,5.0,51.504369,2004/00253/COMB,513,Hammersmith and Fulham,-0.2266574,4
4613,1826938,Retailers - other,10.0,51.50557709,2025/00170/COMB,513,Hammersmith and Fulham,-0.227612004,4
7841,1636660,Other catering premises,5.0,51.492224,2023/00249/COMB,513,Hammersmith and Fulham,-0.2245504,5
7843,345361,Pub/bar/nightclub,0.0,51.490038,02526/0171/1/000,513,Hammersmith and Fulham,-0.206219,5
1,1645990,Restaurant/Cafe/Canteen,5.0,51.497827,2023/00279/COMB,513,Hammersmith and Fulham,-0.222856,5
1,1725927,Restaurant/Cafe/Canteen,0.0,51.493799,2024/00163/COMB,513,Hammersmith and Fulham,-0.22544,5
1,1377387,Restaurant/Cafe/Canteen,5.0,51.4720016,2021/00421/COMB,513,Hammersmith and Fulham,-0.2034199,4
1,1620435,Restaurant/Cafe/Canteen,5.0,51.4740682,2023/00150/COMB,513,Hammersmith and Fulham,-0.2068379,5
1,1750277,Restaurant/Cafe/Canteen,0.0,51.480238,2024/00258/COMB,513,Hammersmith and Fulham,-0.197502,5
7844,902447,Takeaway/sandwich shop,0.0,51.516388,2016/00149/COMB,513,Hammersmith and Fulham,-0.227105,5
7844,1709232,Takeaway/sandwich shop,0.0,51.497224,2024/00098/COMB,513,Hammersmith and Fulham,-0.212189,5
7844,345587,Takeaway/sandwich shop,10.0,51.50589,03303/0210/1/000,513,Hammersmith and Fulham,-0.227413,2
7844,346307,Takeaway/sandwich shop,5.0,51.470944,2008/00395/COMB,513,Hammersmith and Fulham,-0.210712,5
4613,372071,Retailers - other,0.0,51.503773,2002/00198/COMB,513,Hammersmith and Fulham,-0.218806,5
1,688617,Restaurant/Cafe/Canteen,5.0,51.507212,2014/00129/COMB,513,Hammersmith and Fulham,-0.223254,5
1,1845406,Restaurant/Cafe/Canteen,0.0,51.507212,2025/00247/COMB,513,Hammersmith and Fulham,-0.223254,5
1,1224357,Restaurant/Cafe/Canteen,0.0,51.47984314,2020/00052/COMB,513,Hammersmith and Fulham,-0.195775002,5
1,1489661,Restaurant/Cafe/Canteen,0.0,51.493341,2022/00064/COMB,513,Hammersmith and Fulham,-0.240821,5
1,346377,Restaurant/Cafe/Canteen,10.0,51.502725,2009/00202/COMB,513,Hammersmith and Fulham,-0.224466,3
1,1716209,Restaurant/Cafe/Canteen,0.0,51.493303,2024/00121/COMB,513,Hammersmith and Fulham,-0.224573,5
1,1883727,Restaurant/Cafe/Canteen,0.0,51.507212,2025/00377/COMB,513,Hammersmith and Fulham,-0.223254,4
1,1027793,Restaurant/Cafe/Canteen,5.0,51.476469,2017/00330/COMB,513,Hammersmith and Fulham,-0.203928,3
7841,1559088,Other catering premises,0.0,51.4787615,2022/00242/COMB,513,Hammersmith and Fulham,-0.1933039,5
7841,1374361,Other catering premises,5.0,51.48598,2021/00335/FOOD,513,Hammersmith and Fulham,-0.22493,5
1,1172859,Restaurant/Cafe/Canteen,0.0,51.51069641,2019/00244/COMB,513,Hammersmith and Fulham,-0.225805998,5
4613,345543,Retailers - other,0.0,51.490799,03203/0161/3/000,513,Hammersmith and Fulham,-0.220133,5
4613,345146,Retailers - other,10.0,51.532391,01923/0829/1/000,513,Hammersmith and Fulham,-0.233953,2
1,1315225,Restaurant/Cafe/Canteen,0.0,51.51238251,2020/00569/COMB,513,Hammersmith and Fulham,-0.232247993,5
7840,1434020,Retailers - supermarkets/hypermarkets,10.0,51.493094,2021/00641/COMB,513,Hammersmith and Fulham,-0.235774,3
7841,1877436,Other catering premises,5.0,51.493461,2025/00365/COMB,513,Hammersmith and Fulham,-0.206027,5
1,1856870,Restaurant/Cafe/Canteen,5.0,51.481134,2025/00279/COMB,513,Hammersmith and Fulham,-0.190309,5
7844,344823,Takeaway/sandwich shop,0.0,51.494633,01006/0012/2/000,513,Hammersmith and Fulham,-0.205621,5
1,1854632,Restaurant/Cafe/Canteen,5.0,51.476265,2025/00273/COMB,513,Hammersmith and Fulham,-0.201143,4
7843,1790110,Pub/bar/nightclub,5.0,51.4685638,2025/00016/COMB,513,Hammersmith and Fulham,-0.1903805,5
1,1647657,Restaurant/Cafe/Canteen,0.0,51.492224,2023/00285/COMB,513,Hammersmith and Fulham,-0.2245504,5
7844,1701086,Takeaway/sandwich shop,5.0,51.491634,2024/00067/COMB,513,Hammersmith and Fulham,-0.207093,5
7844,1629963,Takeaway/sandwich shop,5.0,51.507578,2023/00209/COMB,513,Hammersmith and Fulham,-0.22128,5
1,1789406,Restaurant/Cafe/Canteen,10.0,51.480509,2025/00004/COMB,513,Hammersmith and Fulham,-0.198758,4
1,1589472,Restaurant/Cafe/Canteen,5.0,51.49386411,2023/00026/COMB,513,Hammersmith and Fulham,-0.22655935,5
1,1589473,Restaurant/Cafe/Canteen,10.0,51.5163626,2023/00027/COMB,513,Hammersmith and Fulham,-0.2270849,3
7843,345530,Pub/bar/nightclub,5.0,51.4711413,03091/0135/1/000,513,Hammersmith and Fulham,-0.1872548,5
1,346135,Restaurant/Cafe/Canteen,0.0,51.474539,2007/00014/COMB,513,Hammersmith and Fulham,-0.220607,5
1,1647658,Restaurant/Cafe/Canteen,10.0,51.480238,2023/00286/COMB,513,Hammersmith and Fulham,-0.197502,4
4613,764777,Retailers - other,0.0,51.477163,2002/03590/COMB,513,Hammersmith and Fulham,-0.222262,5
4613,345758,Retailers - other,5.0,51.471106,2002/01463/COMB,513,Hammersmith and Fulham,-0.211324,4
4613,345696,Retailers - other,5.0,51.478507,2002/00603/COMB,513,Hammersmith and Fulham,-0.200176,2
1,906619,Restaurant/Cafe/Canteen,0.0,51.48059,2016/00168/COMB,513,Hammersmith and Fulham,-0.210535,5
4613,345323,Retailers - other,5.0,51.472355,02508/0265/1/001,513,Hammersmith and Fulham,-0.201283,5
1,1346133,Restaurant/Cafe/Canteen,5.0,51.471606,2021/00210/COMB,513,Hammersmith and Fulham,-0.191737,5
1,346407,Restaurant/Cafe/Canteen,,51.479554,2010/00032/COMB,513,Hammersmith and Fulham,-0.211556,5
4613,345710,Retailers - other,5.0,51.484191,2002/00844/COMB,513,Hammersmith and Fulham,-0.201379,4
1,717291,Restaurant/Cafe/Canteen,0.0,51.489855,2002/03584/COMB,513,Hammersmith and Fulham,-0.231434,5
1,1451849,Restaurant/Cafe/Canteen,5.0,51.4921844,2022/00013/COMB,513,Hammersmith and Fulham,-0.2130564,5
1,1567755,Restaurant/Cafe/Canteen,0.0,51.502939,2022/00290/COMB,513,Hammersmith and Fulham,-0.243448,5
1,1106440,Restaurant/Cafe/Canteen,0.0,51.499269,2019/00049/COMB,513,Hammersmith and Fulham,-0.222468,5
1,844624,Restaurant/Cafe/Canteen,0.0,51.4767626,2015/00280/COMB,513,Hammersmith and Fulham,-0.2024985,5
1,1633941,Restaurant/Cafe/Canteen,5.0,51.4804819,2023/00224/COMB,513,Hammersmith and Fulham,-0.1969948,5
1,346104,Restaurant/Cafe/Canteen,5.0,51.474468,2006/00108/COMB,513,Hammersmith and Fulham,-0.183747,5
7841,1768974,Other catering premises,0.0,51.5128008,2024/00354/COMB,513,Hammersmith and Fulham,-0.2265141,5
1,1789403,Restaurant/Cafe/Canteen,5.0,51.499081,2024/00444/COMB,513,Hammersmith and Fulham,-0.241004,5
1,344876,Restaurant/Cafe/Canteen,0.0,51.497176,01159/0036/1/000,513,Hammersmith and Fulham,-0.213128,5
7844,1750285,Takeaway/sandwich shop,0.0,51.497224,2024/00268/COMB,513,Hammersmith and Fulham,-0.212189,5
1,1046622,Restaurant/Cafe/Canteen,0.0,51.5058536,2018/00141/COMB,513,Hammersmith and Fulham,-0.2273058,4
1,911545,Restaurant/Cafe/Canteen,0.0,51.48009,2016/00195/COMB,513,Hammersmith and Fulham,-0.196672,5
1,1438951,Restaurant/Cafe/Canteen,0.0,51.492745,2022/00004/COMB,513,Hammersmith and Fulham,-0.229925,5
4613,1612954,Retailers - other,0.0,51.4886953,2023/00113/COMB,513,Hammersmith and Fulham,-0.2059907,5
1,345799,Restaurant/Cafe/Canteen,10.0,51.48479,2002/02607/COMB,513,Hammersmith and Fulham,-0.202349,1
1,1288769,Restaurant/Cafe/Canteen,0.0,51.4849547,2020/00403/COMB,513,Hammersmith and Fulham,-0.2019029,4
1,1416696,Restaurant/Cafe/Canteen,0.0,51.504197,2021/00589/COMB,513,Hammersmith and Fulham,-0.243386,5
7841,1667037,Other catering premises,5.0,51.473482,2023/00366/COMB,513,Hammersmith and Fulham,-0.2008562,5
1,958232,Restaurant/Cafe/Canteen,,51.47362,2017/00056/COMB,513,Hammersmith and Fulham,-0.213472,5
1,1664665,Restaurant/Cafe/Canteen,10.0,51.493682,2023/00350/COMB,513,Hammersmith and Fulham,-0.239598,4
1,346410,Restaurant/Cafe/Canteen,5.0,51.476094,2010/00044/COMB,513,Hammersmith and Fulham,-0.204678,5
1,1545548,Restaurant/Cafe/Canteen,0.0,51.484918,2022/00215/COMB,513,Hammersmith and Fulham,-0.201912,5
4613,1620776,Retailers - other,0.0,51.4840269,2023/00157/COMB,513,Hammersmith and Fulham,-0.2012192,5
7841,1761299,Other catering premises,0.0,51.5075798,2024/00311/COMB,513,Hammersmith and Fulham,-0.221279994,5
7843,1380606,Pub/bar/nightclub,0.0,51.4852,2021/00432/COMB,513,Hammersmith and Fulham,-0.202692,5
1,1789410,Restaurant/Cafe/Canteen,5.0,51.5075798,2025/00008/COMB,513,Hammersmith and Fulham,-0.221279994,5
1,1833865,Restaurant/Cafe/Canteen,5.0,51.507578,2024/00170/COMB,513,Hammersmith and Fulham,-0.22128,5
4613,1774295,Retailers - other,0.0,51.4886953,2024/00368/COMB,513,Hammersmith and Fulham,-0.2059907,5
1,1697496,Restaurant/Cafe/Canteen,0.0,51.492853,2024/00051/COMB,513,Hammersmith and Fulham,-0.2197721,5
1,346241,Restaurant/Cafe/Canteen,5.0,51.507212,2008/00161/COMB,513,Hammersmith and Fulham,-0.223254,5
7841,1883745,Other catering premises,5.0,51.4670895,2025/00399/COMB,513,Hammersmith and Fulham,-0.1974993,5
4613,1345067,Retailers - other,0.0,51.475683,2021/00201/COMB,513,Hammersmith and Fulham,-0.214817,4
1,1768977,Restaurant/Cafe/Canteen,5.0,51.5099972,2024/00357/COMB,513,Hammersmith and Fulham,-0.2265828,5
1,1764480,Restaurant/Cafe/Canteen,5.0,51.4872785,2024/00329/COMB,513,Hammersmith and Fulham,-0.2263391,5
1,1776599,Restaurant/Cafe/Canteen,0.0,51.4975322,2024/00383/COMB,513,Hammersmith and Fulham,-0.2223414,5
1,345902,Restaurant/Cafe/Canteen,,51.49346,2003/00727/COMB,513,Hammersmith and Fulham,-0.218329,4
1,1762227,Restaurant/Cafe/Canteen,0.0,51.518583,2024/00314/COMB,513,Hammersmith and Fulham,-0.227713,5
1,1622763,Restaurant/Cafe/Canteen,0.0,51.492224,2023/00164/COMB,513,Hammersmith and Fulham,-0.2245504,5
4613,346062,Retailers - other,0.0,51.492392,2005/00078/COMB,513,Hammersmith and Fulham,-0.230327,5
4613,346277,Retailers - other,0.0,51.482625,2008/00288/COMB,513,Hammersmith and Fulham,-0.200101,5
4613,345868,Retailers - other,0.0,51.474724,2003/00562/COMB,513,Hammersmith and Fulham,-0.206834,5
1,1610924,Restaurant/Cafe/Canteen,0.0,51.5058223,2023/00099/COMB,513,Hammersmith and Fulham,-0.226428,5
7844,1667041,Takeaway/sandwich shop,5.0,51.5075798,2023/00372/COMB,513,Hammersmith and Fulham,-0.221279994,4
1,1530940,Restaurant/Cafe/Canteen,0.0,51.4928157,2022/00158/COMB,513,Hammersmith and Fulham,-0.2244266,5
4613,1894783,Retailers - other,0.0,51.484983,2025/00450/COMB,513,Hammersmith and Fulham,-0.218516,5
1,1786487,Restaurant/Cafe/Canteen,0.0,51.480509,2024/00431/COMB,513,Hammersmith and Fulham,-0.198758,5
1,1707174,Restaurant/Cafe/Canteen,0.0,51.491634,2024/00088/COMB,513,Hammersmith and Fulham,-0.207093,5
4613,345408,Retailers - other,5.0,51.489169,02705/0051/1/000,513,Hammersmith and Fulham,-0.212908,5
4613,1085970,Retailers - other,5.0,51.5075798,2018/00369/COMB,513,Hammersmith and Fulham,-0.221279994,5
1,1671020,Restaurant/Cafe/Canteen,10.0,51.506085,2023/00381/COMB,513,Hammersmith and Fulham,-0.231368,1
4613,345392,Retailers - other,0.0,51.48319,02526/0401/1/000,513,Hammersmith and Fulham,-0.200597,5
1,344986,Restaurant/Cafe/Canteen,10.0,51.488796,01738/0125/1/000,513,Hammersmith and Fulham,-0.22266,3
1,345311,Restaurant/Cafe/Canteen,5.0,51.472721,02508/0060/1/000,513,Hammersmith and Fulham,-0.201124,5
1,1681271,Restaurant/Cafe/Canteen,5.0,51.50331,2023/00423/COMB,513,Hammersmith and Fulham,-0.226821,3
1,1317279,Restaurant/Cafe/Canteen,10.0,51.502088,2020/00594/COMB,513,Hammersmith and Fulham,-0.229318,1
4613,852451,Retailers - other,0.0,51.511556,2016/00007/COMB,513,Hammersmith and Fulham,-0.2346,5
4613,504526,Retailers - other,0.0,51.502151,2012/00188/FOOD,513,Hammersmith and Fulham,-0.219777,5
1,1802110,Restaurant/Cafe/Canteen,0.0,51.492536,2025/00065/COMB,513,Hammersmith and Fulham,-0.233318,5
7843,345258,Pub/bar/nightclub,5.0,51.490308,02359/0010/3/000,513,Hammersmith and Fulham,-0.229861,5
4613,770654,Retailers - other,5.0,51.515983,2012/00245/COMB,513,Hammersmith and Fulham,-0.247962,5
1,770635,Restaurant/Cafe/Canteen,5.0,51.492224,2000/00047/COMB,513,Hammersmith and Fulham,-0.2245504,4
1,1426069,Restaurant/Cafe/Canteen,0.0,51.495324,2021/00623/COMB,513,Hammersmith and Fulham,-0.226266,5
4613,1707181,Retailers - other,0.0,51.4928239,2024/00095/COMB,513,Hammersmith and Fulham,-0.2327095,5
4613,345212,Retailers - other,0.0,51.493618,02214/0366/1/000,513,Hammersmith and Fulham,-0.244311,5
1,1567753,Restaurant/Cafe/Canteen,10.0,51.49977,2022/00285/COMB,513,Hammersmith and Fulham,-0.221685,3
7843,345122,Pub/bar/nightclub,5.0,51.495845,01914/0001/1/000,513,Hammersmith and Fulham,-0.208411,5
4613,814269,Retailers - other,10.0,51.502894,2015/00126/COMB,513,Hammersmith and Fulham,-0.243422,3
1,588762,Restaurant/Cafe/Canteen,10.0,51.4741232,2013/00137/COMB,513,Hammersmith and Fulham,-0.1829463,4
7843,345626,Pub/bar/nightclub,5.0,51.482446,03504/0064/2/000,513,Hammersmith and Fulham,-0.197847,5
1,345210,Restaurant/Cafe/Canteen,10.0,51.493341,02214/0357/1/000,513,Hammersmith and Fulham,-0.240821,3
1,1908564,Restaurant/Cafe/Canteen,5.0,51.4721832,2025/00463/COMB,513,Hammersmith and Fulham,-0.2023616,5
1,1639572,Restaurant/Cafe/Canteen,15.0,51.5064046,2023/00256/COMB,513,Hammersmith and Fulham,-0.2310454,2
1,1753593,Restaurant/Cafe/Canteen,0.0,51.489068,2024/00289/COMB,513,Hammersmith and Fulham,-0.206315,5
4613,345173,Retailers - other,0.0,51.492834,02214/0132/2/000,513,Hammersmith and Fulham,-0.232831,5
1,1429592,Restaurant/Cafe/Canteen,5.0,51.5263733,2021/00630/COMB,513,Hammersmith and Fulham,-0.2511893,5
1,346037,Restaurant/Cafe/Canteen,5.0,51.48060226,2004/00340/COMB,513,Hammersmith and Fulham,-0.194967002,4
7842,345898,Hotel/bed & breakfast/guest house,0.0,51.498597,2003/00705/COMB,513,Hammersmith and Fulham,-0.222019,5
4613,720514,Retailers - other,0.0,51.492834,2004/00371/COMB,513,Hammersmith and Fulham,-0.232831,5
4613,1697491,Retailers - other,10.0,51.480559,2024/00046/COMB,513,Hammersmith and Fulham,-0.194436,1
7840,1582890,Retailers - supermarkets/hypermarkets,0.0,51.492224,2022/00325/COMB,513,Hammersmith and Fulham,-0.2245504,5
1,1707173,Restaurant/Cafe/Canteen,0.0,51.4927205,2024/00087/COMB,513,Hammersmith and Fulham,-0.2306247,5
4613,345157,Retailers - other,0.0,51.480586,02102/0002/3/000,513,Hammersmith and Fulham,-0.198496,5
4613,1014935,Retailers - other,0.0,51.5075798,2017/00336/COMB,513,Hammersmith and Fulham,-0.221279994,5
4613,814268,Retailers - other,0.0,51.503773,2000/00062/COMB,513,Hammersmith and Fulham,-0.218806,5
4613,1424250,Retailers - other,0.0,51.4928246,2021/00618/COMB,513,Hammersmith and Fulham,-0.2250168,5
7844,346456,Takeaway/sandwich shop,10.0,51.493618,2010/00169/COMB,513,Hammersmith and Fulham,-0.244311,4
1,1523519,Restaurant/Cafe/Canteen,5.0,51.4796212,2022/00149/COMB,513,Hammersmith and Fulham,-0.1959918,4
1,911540,Restaurant/Cafe/Canteen,5.0,51.490422,2016/00189/COMB,513,Hammersmith and Fulham,-0.223763,5
1,345505,Restaurant/Cafe/Canteen,5.0,51.497827,03047/0142/1/000,513,Hammersmith and Fulham,-0.222856,5
7841,1409399,Other catering premises,5.0,51.480828,2021/00541/COMB,513,Hammersmith and Fulham,-0.197867,5
7842,781346,Hotel/bed & breakfast/guest house,5.0,51.499277,2003/00960/COMB,513,Hammersmith and Fulham,-0.22182,5
4613,624703,Retailers - other,0.0,51.492242,2013/00237/COMB,513,Hammersmith and Fulham,-0.224571,5
1,1052002,Restaurant/Cafe/Canteen,0.0,51.51010132,2018/00187/COMB,513,Hammersmith and Fulham,-0.221717,5
7842,345497,Hotel/bed & breakfast/guest house,0.0,51.498597,03047/0083/1/000,513,Hammersmith and Fulham,-0.222019,5
1,1764471,Restaurant/Cafe/Canteen,5.0,51.528869,2024/00318/COMB,513,Hammersmith and Fulham,-0.242581,4
7842,1900372,Hotel/bed & breakfast/guest house,5.0,51.4868558,2025/00465/COMB,513,Hammersmith and Fulham,-0.1968732,5
7844,345700,Takeaway/sandwich shop,10.0,51.492171,2002/00659/COMB,513,Hammersmith and Fulham,-0.206913,3
1,996234,Restaurant/Cafe/Canteen,0.0,51.480011,2017/00216/COMB,513,Hammersmith and Fulham,-0.193896,4
4613,744796,Retailers - other,0.0,51.4832737,2014/00351/COMB,513,Hammersmith and Fulham,-0.2007736,5
4613,713124,Retailers - other,0.0,51.56728741,2002/03572/COMB,513,Hammersmith and Fulham,-0.182751606,4
7842,509086,Hotel/bed & breakfast/guest house,0.0,51.503407,2012/00217/COMB,513,Hammersmith and Fulham,-0.22016,5
7840,345168,Retailers - supermarkets/hypermarkets,0.0,51.4923497,02214/0113/3/000,513,Hammersmith and Fulham,-0.22989,5
7840,345377,Retailers - supermarkets/hypermarkets,5.0,51.483069,02526/0290/3/008,513,Hammersmith and Fulham,-0.200933,5
7840,345397,Retailers - supermarkets/hypermarkets,10.0,51.514638,02604/0090/3/000,513,Hammersmith and Fulham,-0.248821,4
